5 1000
1285 73 80
1286 4 82
1287 82 95
1288 52 56
1289 77 1
1290 67 31
1291 37 91
1292 60 84
1293 9 41
1294 4 25
1295 99 81
1296 10 80
1297 30 39
1298 14 22
1299 85 59
1300 17 78
1301 44 39
1302 48 91
1303 58 72
1304 19 16
1305 78 62
1306 11 72
1307 20 63
1308 62 1
1309 2 34
1310 57 25
1311 84 53
1312 17 91
1313 70 23
1314 51 42
1315 81 30
1316 71 18
1317 84 89
1318 87 98
1319 42 69
1320 25 37
1321 21 88
1322 46 37
1323 70 37
1324 59 67
1325 77 12
1326 19 50
1327 2 91
1328 94 90
1329 21 57
1330 20 34
1331 20 77
1332 35 48
1333 90 92
1334 88 31
1335 75 64
1336 59 33
1337 8 19
1338 3 95
1339 7 80
1340 21 33
1341 63 84
1342 65 69
1343 10 20
1344 15 92
1345 95 96
1346 76 85
1347 48 91
1348 16 44
1349 53 97
1350 47 77
1351 48 28
1352 91 12
1353 52 86
1354 42 82
1355 88 98
1356 83 41
1357 35 87
1358 71 36
1359 11 65
1360 38 69
1361 77 96
1362 35 79
1363 88 74
1364 85 17
1365 3 58
1366 42 9
1367 32 44
1368 84 34
1369 92 52
1370 16 24
1371 78 33
1372 4 96
1373 12 34
1374 49 61
1375 20 80
1376 32 87
1377 58 77
1378 0 52
1379 93 12
1380 24 77
1381 0 24
1382 79 29
1383 55 74
1384 9 91
1385 2 36
1386 44 59
1387 48 14
1388 91 43
1389 91 38
1390 66 54
1391 24 24
1392 97 22
1393 26 55
1394 50 55
1395 43 31
1396 41 79
1397 27 39
1398 23 53
1399 54 74
1400 41 38
1401 25 58
1402 58 83
1403 36 73
1404 38 44
1405 85 56
1406 60 54
1407 45 70
1408 52 76
1409 27 56
1410 3 0
1411 23 53
1412 47 70
1413 94 64
1414 31 9
1415 91 38
1416 89 17
1417 97 28
1418 28 66
1419 65 13
1420 86 52
1421 17 6
1422 70 87
1423 71 87
1424 34 57
1425 86 46
1426 25 98
1427 71 40
1428 15 71
1429 10 87
1430 89 72
1431 41 28
1432 53 47
1433 67 43
1434 56 17
1435 41 86
1436 11 14
1437 69 50
1438 82 17
1439 83 60
1440 99 6
1441 29 74
1442 23 44
1443 12 90
1444 45 56
1445 13 57
1446 55 77
1447 24 14
1448 11 88
1449 52 22
1450 19 27
1451 31 16
1452 15 99
1453 34 11
1454 28 20
1455 57 98
1456 88 50
1457 88 82
1458 42 67
1459 4 8
1460 34 76
1461 97 99
1462 4 84
1463 30 33
1464 89 54
1465 39 94
1466 64 60
1467 40 72
1468 75 13
1469 59 23
1470 9 1
1471 62 24
1472 99 15
1473 68 5
1474 89 41
1475 72 43
1476 84 44
1477 88 43
1478 29 31
1479 12 30
1480 69 1
1481 21 73
1482 81 63
1483 33 28
1484 9 15
1485 6 29
1486 7 80
1487 98 33
1488 14 73
1489 0 89
1490 16 24
1491 43 47
1492 82 95
1493 9 19
1494 71 97
1495 42 44
1496 0 29
1497 54 8
1498 79 88
1499 43 35
1500 81 40
1501 95 73
1502 35 43
1503 36 3
1504 45 55
1505 28 56
1506 30 23
1507 14 44
1508 57 73
1509 91 85
1510 54 14
1511 56 12
1512 73 61
1513 28 78
1514 25 89
1515 53 26
1516 29 65
1517 8 75
1518 29 69
1519 12 39
1520 59 6
1521 73 16
1522 68 86
1523 13 77
1524 14 10
1525 51 5
1526 96 57
1527 81 66
1528 84 83
1529 0 73
1530 14 57
1531 77 56
1532 1 2
1533 26 65
1534 15 38
1535 15 87
1536 61 51
1537 26 47
1538 40 39
1539 43 87
1540 48 51
1541 63 15
1542 38 47
1543 29 72
1544 84 41
1545 91 45
1546 69 38
1547 24 1
1548 28 17
1549 15 65
1550 59 48
1551 62 76
1552 94 63
1553 44 44
1554 30 33
1555 26 44
1556 40 13
1557 25 63
1558 94 61
1559 17 53
1560 73 53
1561 81 73
1562 46 70
1563 18 22
1564 27 25
1565 19 22
1566 24 77
1567 27 99
1568 88 86
1569 20 75
1570 3 84
1571 41 50
1572 14 47
1573 5 55
1574 13 61
1575 7 66
1576 0 61
1577 92 5
1578 66 88
1579 30 24
1580 45 22
1581 17 5
1582 13 3
1583 19 62
1584 86 25
1585 74 7
1586 41 41
1587 50 89
1588 11 30
1589 59 98
1590 65 62
1591 9 66
1592 17 53
1593 22 63
1594 85 21
1595 33 0
1596 56 95
1597 30 80
1598 66 36
1599 36 11
1600 27 42
1601 69 87
1602 86 99
1603 25 59
1604 10 2
1605 93 36
1606 29 31
1607 59 82
1608 12 51
1609 87 60
1610 81 56
1611 76 64
1612 92 73
1613 50 45
1614 11 69
1615 22 75
1616 93 47
1617 71 22
1618 92 21
1619 79 17
1620 27 63
1621 53 82
1622 27 96
1623 71 25
1624 36 47
1625 68 15
1626 48 76
1627 29 71
1628 66 4
1629 95 12
1630 49 79
1631 47 40
1632 80 18
1633 42 81
1634 60 37
1635 89 91
1636 71 69
1637 32 18
1638 2 93
1639 37 95
1640 2 25
1641 9 63
1642 1 7
1643 27 17
1644 18 99
1645 56 88
1646 26 67
1647 68 48
1648 15 13
1649 2 9
1650 54 90
1651 65 98
1652 57 76
1653 43 78
1654 43 11
1655 69 72
1656 66 99
1657 10 24
1658 70 83
1659 38 72
1660 91 24
1661 63 60
1662 81 1
1663 64 4
1664 1 84
1665 2 89
1666 90 28
1667 41 12
1668 59 10
1669 6 25
1670 63 48
1671 73 6
1672 30 83
1673 21 27
1674 56 44
1675 77 31
1676 74 29
1677 18 29
1678 26 4
1679 17 55
1680 12 39
1681 77 59
1682 8 79
1683 81 38
1684 58 97
1685 64 59
1686 77 13
1687 9 42
1688 51 56
1689 30 97
1690 80 37
1691 47 56
1692 6 71
1693 14 60
1694 10 11
1695 85 55
1696 93 51
1697 12 23
1698 70 14
1699 97 50
1700 2 82
1701 68 59
1702 80 18
1703 54 61
1704 20 75
1705 78 70
1706 74 19
1707 75 75
1708 92 20
1709 52 37
1710 65 20
1711 28 46
1712 12 8
1713 65 26
1714 0 85
1715 71 36
1716 58 79
1717 94 97
1718 68 88
1719 76 87
1720 16 52
1721 40 34
1722 33 15
1723 80 73
1724 75 37
1725 31 50
1726 61 60
1727 85 82
1728 54 21
1729 46 71
1730 52 28
1731 60 34
1732 3 42
1733 11 95
1734 25 77
1735 6 3
1736 43 64
1737 21 12
1738 79 93
1739 13 97
1740 27 91
1741 50 63
1742 54 21
1743 74 98
1744 93 12
1745 42 46
1746 41 5
1747 35 88
1748 91 5
1749 31 90
1750 3 85
1751 48 97
1752 30 27
1753 6 97
1754 39 73
1755 2 61
1756 8 49
1757 43 61
1758 78 97
1759 80 82
1760 67 12
1761 1 12
1762 35 60
1763 62 38
1764 29 32
1765 20 73
1766 62 22
1767 93 41
1768 42 52
1769 32 26
1770 15 77
1771 59 20
1772 10 81
1773 38 92
1774 62 74
1775 9 94
1776 25 48
1777 23 91
1778 84 36
1779 62 70
1780 65 68
1781 67 6
1782 53 28
1783 99 85
1784 56 1
1785 18 25
1786 64 53
1787 66 90
1788 53 81
1789 2 53
1790 21 69
1791 76 55
1792 23 25
1793 48 13
1794 99 2
1795 57 6
1796 89 62
1797 60 47
1798 9 53
1799 66 81
1800 81 53
1801 36 60
1802 56 83
1803 29 71
1804 81 32
1805 37 3
1806 34 9
1807 48 95
1808 92 12
1809 83 27
1810 80 86
1811 85 53
1812 44 11
1813 36 2
1814 93 19
1815 81 0
1816 14 20
1817 71 68
1818 33 15
1819 99 39
1820 96 76
1821 31 66
1822 64 54
1823 72 80
1824 13 64
1825 54 97
1826 70 38
1827 1 95
1828 67 82
1829 16 44
1830 47 26
1831 78 62
1832 51 37
1833 88 13
1834 37 80
1835 62 76
1836 12 43
1837 31 3
1838 55 18
1839 89 89
1840 38 56
1841 89 28
1842 64 84
1843 30 75
1844 18 76
1845 0 51
1846 98 54
1847 91 69
1848 98 69
1849 14 26
1850 65 58
1851 42 33
1852 2 78
1853 84 26
1854 7 97
1855 40 48
1856 92 26
1857 5 91
1858 37 49
1859 97 67
1860 7 12
1861 94 60
1862 79 10
1863 78 58
1864 52 61
1865 5 85
1866 3 62
1867 24 80
1868 13 55
1869 26 86
1870 99 4
1871 68 20
1872 35 52
1873 58 71
1874 49 0
1875 32 48
1876 72 47
1877 19 53
1878 64 81
1879 54 91
1880 99 26
1881 73 45
1882 92 54
1883 44 29
1884 2 25
1885 77 81
1886 23 10
1887 67 3
1888 44 73
1889 25 26
1890 51 6
1891 8 52
1892 29 56
1893 13 56
1894 43 71
1895 16 31
1896 1 34
1897 87 73
1898 30 22
1899 28 81
1900 7 29
1901 69 23
1902 22 50
1903 25 61
1904 79 15
1905 8 90
1906 56 27
1907 39 92
1908 17 21
1909 15 36
1910 40 88
1911 86 31
1912 9 46
1913 80 88
1914 22 93
1915 73 21
1916 45 43
1917 19 22
1918 37 84
1919 29 79
1920 30 51
1921 76 28
1922 62 26
1923 74 73
1924 94 94
1925 56 8
1926 6 92
1927 40 19
1928 43 37
1929 14 76
1930 69 37
1931 39 85
1932 42 86
1933 44 12
1934 8 17
1935 55 32
1936 92 36
1937 5 89
1938 11 58
1939 68 83
1940 71 7
1941 93 28
1942 36 64
1943 15 53
1944 3 99
1945 79 0
1946 70 53
1947 10 93
1948 12 91
1949 85 75
1950 81 61
1951 64 77
1952 39 24
1953 16 70
1954 86 51
1955 8 85
1956 68 31
1957 4 61
1958 43 10
1959 49 77
1960 71 90
1961 9 8
1962 37 54
1963 62 38
1964 25 11
1965 76 20
1966 72 93
1967 1 10
1968 42 16
1969 88 12
1970 48 44
1971 67 52
1972 91 94
1973 31 39
1974 49 48
1975 50 1
1976 41 7
1977 3 91
1978 52 56
1979 40 84
1980 62 77
1981 44 74
1982 74 87
1983 12 75
1984 29 94
1985 18 27
1986 21 36
1987 29 26
1988 23 57
1989 16 42
1990 23 22
1991 89 76
1992 61 74
1993 78 64
1994 89 10
1995 57 86
1996 76 4
1997 50 70
1998 0 92
1999 77 3
2000 82 55
2001 9 55
2002 30 23
2003 79 5
2004 77 76
2005 68 94
2006 39 97
2007 61 39
2008 88 67
2009 13 0
2010 9 47
2011 85 19
2012 36 32
2013 50 17
2014 86 59
2015 26 31
2016 80 12
2017 60 67
2018 13 34
2019 46 38
2020 94 72
2021 87 12
2022 42 62
2023 46 78
2024 43 10
2025 81 32
2026 78 76
2027 94 34
2028 70 89
2029 19 97
2030 72 62
2031 19 18
2032 50 36
2033 14 27
2034 36 93
2035 25 54
2036 20 75
2037 5 37
2038 60 72
2039 77 73
2040 85 71
2041 74 75
2042 77 93
2043 52 3
2044 18 26
2045 97 24
2046 15 49
2047 65 32
2048 53 68
2049 62 5
2050 48 19
2051 42 49
2052 85 27
2053 11 2
2054 71 56
2055 73 97
2056 11 45
2057 11 0
2058 88 44
2059 40 56
2060 84 11
2061 8 10
2062 95 0
2063 39 71
2064 9 73
2065 83 91
2066 10 72
2067 25 66
2068 29 24
2069 89 50
2070 81 49
2071 32 61
2072 52 0
2073 13 69
2074 37 65
2075 44 9
2076 28 5
2077 21 36
2078 10 32
2079 54 84
2080 87 39
2081 93 97
2082 73 82
2083 87 38
2084 20 45
2085 70 63
2086 54 89
2087 74 34
2088 79 46
2089 57 95
2090 87 70
2091 34 44
2092 29 74
2093 63 4
2094 51 88
2095 55 97
2096 70 5
2097 62 41
2098 56 34
2099 88 70
2100 12 74
2101 48 92
2102 94 80
2103 54 38
2104 30 86
2105 57 63
2106 74 58
2107 97 17
2108 5 48
2109 68 98
2110 18 82
2111 87 31
2112 89 73
2113 93 49
2114 27 33
2115 77 44
2116 58 87
2117 83 12
2118 21 42
2119 49 48
2120 20 24
2121 73 64
2122 31 91
2123 23 12
2124 7 44
2125 36 7
2126 66 90
2127 51 29
2128 87 17
2129 2 21
2130 87 5
2131 11 97
2132 9 12
2133 5 86
2134 75 84
2135 96 63
2136 99 19
2137 78 94
2138 9 22
2139 0 97
2140 49 81
2141 41 82
2142 96 69
2143 78 67
2144 36 53
2145 25 4
2146 39 27
2147 61 14
2148 12 75
2149 55 18
2150 86 36
2151 36 23
2152 47 73
2153 7 46
2154 12 56
2155 20 65
2156 16 5
2157 71 6
2158 64 28
2159 0 39
2160 34 37
2161 50 21
2162 58 92
2163 23 72
2164 58 63
2165 81 33
2166 66 81
2167 11 13
2168 44 17
2169 34 23
2170 62 31
2171 55 79
2172 32 59
2173 87 34
2174 55 55
2175 50 83
2176 75 16
2177 83 48
2178 85 15
2179 64 55
2180 49 35
2181 87 48
2182 74 86
2183 99 34
2184 93 58
2185 61 46
2186 94 77
2187 77 2
2188 82 71
2189 88 99
2190 4 89
2191 16 3
2192 12 97
2193 58 49
2194 98 63
2195 27 29
2196 53 79
2197 73 26
2198 43 6
2199 4 46
2200 60 53
2201 40 97
2202 93 4
2203 89 97
2204 39 81
2205 65 14
2206 26 65
2207 50 60
2208 19 84
2209 35 76
2210 27 49
2211 36 30
2212 30 32
2213 93 15
2214 3 50
2215 58 75
2216 66 42
2217 38 51
2218 49 18
2219 10 8
2220 8 60
2221 10 16
2222 97 12
2223 2 87
2224 28 13
2225 6 59
2226 71 27
2227 18 11
2228 16 9
2229 66 60
2230 10 74
2231 94 88
2232 22 90
2233 48 83
2234 27 99
2235 10 0
2236 74 26
2237 68 66
2238 39 19
2239 32 18
2240 29 5
2241 86 89
2242 44 99
2243 4 38
2244 24 26
2245 34 39
2246 52 49
2247 98 33
2248 66 21
2249 94 7
2250 64 19
2251 60 29
2252 3 5
2253 85 44
2254 59 51
2255 72 97
2256 77 48
2257 31 4
2258 87 5
2259 44 23
2260 86 9
2261 59 0
2262 64 71
2263 48 24
2264 28 34
2265 0 17
2266 24 25
2267 54 10
2268 45 57
2269 86 38
2270 13 60
2271 79 72
2272 54 37
2273 62 3
2274 18 93
2275 46 61
2276 77 71
2277 20 54
2278 59 59
2279 65 31
2280 56 60
2281 15 24
2282 50 54
2283 72 51
2284 94 20
2285 58 30
2286 18 5
2287 9 26
2288 30 86
2289 45 26
2290 9 44
2291 6 35
2292 88 39
2293 40 53
2294 4 99
2295 50 86
2296 92 54
2297 81 53
2298 44 54
2299 21 0
2300 65 10
2301 9 97
2302 34 15
2303 42 71
2304 62 94
2305 23 72
2306 13 38
2307 22 12
2308 54 79
2309 36 11
2310 13 18
2311 46 94
2312 70 72
2313 38 64
2314 23 56
2315 81 75
2316 65 45
2317 60 98
2318 34 9
2319 1 72
2320 97 69
2321 91 9
2322 75 77
2323 72 53
2324 32 69
2325 99 64
2326 18 10
2327 86 47
2328 63 15
2329 26 62
2330 77 77
2331 47 6
2332 13 48
2333 7 68
2334 77 23
2335 77 44
2336 78 63
2337 13 44
2338 27 36
2339 18 93
2340 99 84
2341 31 54
2342 56 16
2343 57 55
2344 58 13
2345 35 19
2346 82 39
2347 95 19
2348 21 85
2349 96 27
2350 69 4
2351 75 9
2352 92 54
2353 86 55
2354 96 42
2355 19 26
2356 96 33
2357 62 92
2358 46 93
2359 49 96
2360 90 52
2361 9 64
2362 87 57
2363 62 39
2364 67 94
2365 23 42
2366 40 91
2367 23 95
2368 9 22
2369 62 2
2370 30 2
2371 58 16
2372 93 8
2373 23 48
2374 76 2
2375 73 28
2376 35 99
2377 37 17
2378 94 11
2379 21 34
2380 91 46
2381 87 2
2382 18 77
2383 86 5
2384 10 67
2385 83 23
2386 30 46
2387 66 88
2388 93 92
2389 70 79
2390 34 14
2391 62 64
2392 20 94
2393 6 40
2394 53 6
2395 0 98
2396 0 27
2397 11 83
2398 14 56
2399 97 16
2400 22 18
2401 38 9
2402 19 49
2403 97 88
2404 33 49
2405 23 2
2406 40 42
2407 0 76
2408 83 23
2409 81 24
2410 70 45
2411 51 4
2412 66 85
2413 22 3
2414 35 82
2415 73 37
2416 94 53
2417 57 16
2418 76 53
2419 45 71
2420 97 17
2421 7 4
2422 82 98
2423 57 58
2424 26 34
2425 0 91
2426 74 73
2427 45 76
2428 66 33
2429 43 34
2430 26 93
2431 52 50
2432 75 85
2433 7 86
2434 84 84
2435 0 30
2436 78 10
2437 26 53
2438 38 46
2439 21 68
2440 28 63
2441 76 1
2442 82 81
2443 63 21
2444 8 80
2445 49 42
2446 10 10
2447 44 3
2448 64 57
2449 29 97
2450 90 70
2451 74 42
2452 34 69
2453 13 64
2454 46 92
2455 37 20
2456 12 74
2457 6 62
2458 17 51
2459 67 93
2460 22 85
2461 78 4
2462 35 57
2463 20 67
2464 65 23
2465 88 81
2466 17 24
2467 77 57
2468 89 34
2469 67 12
2470 68 98
2471 74 16
2472 43 28
2473 30 35
2474 4 82
2475 86 13
2476 89 35
2477 74 5
2478 91 70
2479 7 76
2480 49 46
2481 99 23
2482 3 56
2483 3 88
2484 96 48
2485 72 82
2486 83 54
2487 25 24
2488 10 62
2489 61 6
2490 27 84
2491 62 82
2492 37 74
2493 92 81
2494 49 72
2495 65 19
2496 27 90
2497 63 22
2498 98 51
2499 12 86
2500 25 42
2501 38 56
2502 9 3
2503 29 34
2504 10 50
2505 94 29
2506 9 0
2507 49 64
2508 83 17
2509 85 28
2510 64 22
2511 38 24
2512 82 52
2513 55 93
2514 91 3
2515 25 59
2516 50 74
2517 80 84
2518 45 6
2519 72 33
2520 45 57
2521 70 99
2522 78 36
2523 10 26
2524 41 98
2525 38 81
2526 65 83
2527 22 3
2528 3 14
2529 73 57
2530 48 36
2531 43 7
2532 25 34
2533 79 34
2534 20 64
2535 19 76
2536 44 51
2537 83 6
2538 51 39
2539 46 46
2540 41 28
2541 51 92
2542 64 43
2543 93 66
2544 52 77
2545 81 31
2546 33 15
2547 85 9
2548 13 63
2549 73 43
2550 57 76
2551 6 77
2552 79 62
2553 37 14
2554 0 15
2555 52 64
2556 67 27
2557 15 19
2558 84 50
2559 43 81
2560 41 12
2561 82 43
2562 83 87
2563 43 29
2564 65 74
2565 92 88
2566 65 3
2567 89 65
2568 21 74
2569 13 2
2570 6 79
2571 66 36
2572 24 16
2573 63 6
2574 99 66
2575 24 63
2576 19 92
2577 1 44
2578 93 63
2579 93 91
2580 18 7
2581 48 25
2582 22 63
2583 99 64
2584 38 50
2585 97 10
2586 37 41
2587 75 62
2588 46 45
2589 18 67
2590 24 37
2591 30 99
2592 50 29
2593 68 72
2594 1 44
2595 71 58
2596 80 21
2597 83 98
2598 30 40
2599 14 60
2600 16 99
2601 67 48
2602 68 13
2603 25 78
2604 17 39
2605 98 48
2606 45 26
2607 67 81
2608 77 48
2609 75 92
2610 95 26
2611 62 93
2612 79 39
2613 29 16
2614 57 76
2615 31 5
2616 31 57
2617 50 24
2618 69 81
2619 31 36
2620 4 89
2621 55 62
2622 46 23
2623 12 54
2624 53 1
2625 21 82
2626 65 21
2627 65 89
2628 36 74
2629 69 28
2630 84 8
2631 20 41
2632 7 92
2633 16 88
2634 76 42
2635 12 96
2636 16 38
2637 87 5
2638 71 99
2639 47 55
2640 26 75
2641 63 56
2642 54 49
2643 39 9
2644 91 60
2645 88 95
2646 11 3
2647 52 96
2648 69 14
2649 55 53
2650 6 24
2651 78 10
2652 89 24
2653 65 26
2654 33 59
2655 18 36
2656 26 14
2657 1 9
2658 45 64
2659 86 58
2660 53 7
2661 96 15
2662 54 16
2663 85 13
2664 86 91
2665 36 56
2666 44 93
2667 49 2
2668 96 52
2669 66 30
2670 83 13
2671 75 31
2672 41 51
2673 68 97
2674 1 43
2675 51 5
2676 28 97
2677 0 99
2678 27 62
2679 56 72
2680 39 52
2681 40 42
2682 23 61
2683 92 33
2684 64 99
2685 12 92
2686 97 55
2687 75 40
2688 31 65
2689 74 2
2690 48 88
2691 12 43
2692 40 31
2693 28 47
2694 93 50
2695 74 34
2696 96 93
2697 90 30
2698 72 33
2699 8 79
2700 59 35
2701 32 1
2702 31 58
2703 7 72
2704 21 60
2705 68 62
2706 87 53
2707 24 51
2708 39 96
2709 1 92
2710 33 44
2711 39 14
2712 25 77
2713 96 3
2714 64 44
2715 67 97
2716 56 94
2717 43 12
2718 55 10
2719 12 82
2720 23 56
2721 25 33
2722 81 11
2723 47 43
2724 69 39
2725 90 75
2726 31 15
2727 46 15
2728 95 18
2729 76 53
2730 61 3
2731 7 77
2732 93 70
2733 5 93
2734 10 11
2735 95 28
2736 84 19
2737 68 77
2738 18 6
2739 32 13
2740 30 53
2741 34 25
2742 53 91
2743 65 41
2744 47 27
2745 17 37
2746 34 58
2747 20 19
2748 48 48
2749 40 11
2750 6 53
2751 32 57
2752 44 61
2753 91 12
2754 47 69
2755 96 88
2756 85 63
2757 23 8
2758 69 82
2759 23 1
2760 5 64
2761 45 82
2762 94 57
2763 94 26
2764 99 48
2765 28 69
2766 66 21
2767 7 76
2768 20 77
2769 80 92
2770 99 53
2771 94 78
2772 31 28
2773 51 71
2774 35 11
2775 50 66
2776 25 38
2777 6 41
2778 8 50
2779 63 86
2780 67 65
2781 12 98
2782 40 26
2783 22 64
2784 56 46
2785 88 92
2786 1 31
2787 1 51
2788 70 66
2789 51 65
2790 5 23
2791 91 87
2792 98 62
2793 44 28
2794 15 65
2795 68 69
2796 13 94
2797 24 34
2798 41 95
2799 38 4
2800 6 87
2801 14 88
2802 23 57
2803 64 94
2804 36 54
2805 71 41
2806 99 97
2807 80 43
2808 73 25
2809 99 77
2810 82 94
2811 49 90
2812 78 18
2813 78 7
2814 6 67
2815 10 74
2816 28 47
2817 59 18
2818 8 3
2819 63 40
2820 98 49
2821 91 60
2822 94 26
2823 70 16
2824 13 81
2825 60 15
2826 96 60
2827 21 11
2828 38 24
2829 9 5
2830 79 56
2831 88 69
2832 44 96
2833 13 52
2834 37 62
2835 34 70
2836 61 59
2837 79 33
2838 2 88
2839 96 52
2840 47 61
2841 94 24
2842 6 94
2843 78 68
2844 25 48
2845 79 84
2846 94 57
2847 61 41
2848 61 22
2849 15 97
2850 13 18
2851 78 50
2852 46 89
2853 54 36
2854 80 88
2855 8 49
2856 27 56
2857 58 17
2858 62 63
2859 62 50
2860 17 44
2861 26 89
2862 82 49
2863 76 3
2864 98 37
2865 71 80
2866 72 98
2867 39 29
2868 83 43
2869 78 16
2870 40 41
2871 87 37
2872 39 30
2873 57 37
2874 99 43
2875 79 97
2876 59 65
2877 80 68
2878 91 88
2879 67 96
2880 13 50
2881 38 42
2882 16 28
2883 76 29
2884 17 29
2885 34 18
2886 85 46
2887 9 76
2888 57 89
2889 50 52
2890 92 39
2891 3 54
2892 58 74
2893 20 7
2894 18 70
2895 37 94
2896 75 81
2897 3 89
2898 2 44
2899 21 10
2900 53 27
2901 20 70
2902 8 60
2903 12 13
2904 56 3
2905 11 2
2906 38 15
2907 4 73
2908 46 84
2909 84 42
2910 7 69
2911 11 46
2912 91 40
2913 42 3
2914 43 20
2915 73 12
2916 68 40
2917 98 64
2918 18 32
2919 45 98
2920 61 7
2921 51 14
2922 59 34
2923 55 60
2924 77 29
2925 42 18
2926 60 78
2927 2 84
2928 16 74
2929 78 68
2930 17 8
2931 69 35
2932 30 98
2933 34 98
2934 16 39
2935 54 14
2936 38 85
2937 80 0
2938 18 96
2939 86 57
2940 84 82
2941 26 14
2942 77 54
2943 52 89
2944 37 14
2945 48 44
2946 53 77
2947 80 52
2948 37 15
2949 83 61
2950 99 57
2951 43 38
2952 74 28
2953 79 74
2954 97 2
2955 65 20
2956 88 21
2957 83 35
2958 82 55
2959 58 76
2960 46 45
2961 60 2
2962 91 10
2963 60 61
2964 5 28
2965 62 3
2966 13 24
2967 58 27
2968 38 88
2969 39 49
2970 74 77
2971 91 35
2972 48 27
2973 56 32
2974 93 44
2975 70 82
2976 57 7
2977 15 53
2978 97 40
2979 46 64
2980 68 18
2981 68 69
2982 39 62
2983 7 63
2984 62 56
2985 96 93
2986 15 8
2987 1 68
2988 53 25
2989 54 63
2990 53 27
2991 68 61
2992 58 79
2993 45 5
2994 9 4
2995 29 98
2996 41 75
2997 81 56
2998 8 22
2999 95 85
3000 20 93
3001 70 36
3002 47 76
3003 66 48
3004 6 46
3005 99 72
3006 86 83
3007 10 40
3008 50 7
3009 10 59
3010 17 1
3011 54 57
3012 26 98
3013 52 40
3014 27 44
3015 59 31
3016 29 68
3017 42 60
3018 57 31
3019 13 82
3020 13 97
3021 99 62
3022 4 57
3023 11 57
3024 64 40
3025 6 1
3026 11 36
3027 68 19
3028 39 12
3029 9 48
3030 23 26
3031 20 61
3032 86 68
3033 42 17
3034 41 50
3035 83 18
3036 94 28
3037 46 19
3038 2 91
3039 53 68
3040 87 94
3041 75 87
3042 38 58
3043 20 93
3044 0 22
3045 20 45
3046 21 64
3047 58 87
3048 77 37
3049 75 36
3050 15 93
3051 16 14
3052 56 87
3053 6 82
3054 89 48
3055 17 47
3056 59 41
3057 61 29
3058 50 32
3059 23 27
3060 48 49
3061 17 18
3062 29 38
3063 97 29
3064 70 59
3065 42 64
3066 15 16
3067 53 93
3068 78 60
3069 30 50
3070 51 37
3071 3 51
3072 5 73
3073 86 80
3074 2 29
3075 36 44
3076 14 47
3077 88 65
3078 76 97
3079 85 18
3080 90 77
3081 11 30
3082 6 53
3083 31 42
3084 87 68
3085 50 89
3086 1 72
3087 75 10
3088 45 65
3089 13 56
3090 52 16
3091 26 41
3092 23 97
3093 49 68
3094 28 88
3095 16 81
3096 75 12
3097 60 74
3098 25 73
3099 44 52
3100 41 43
3101 93 34
3102 78 46
3103 42 42
3104 71 77
3105 19 10
3106 84 29
3107 65 73
3108 50 70
3109 6 9
3110 4 63
3111 13 99
3112 51 69
3113 14 89
3114 11 1
3115 85 72
3116 21 60
3117 14 8
3118 23 92
3119 62 77
3120 54 6
3121 96 51
3122 68 5
3123 96 46
3124 46 86
3125 23 55
3126 66 35
3127 48 77
3128 29 94
3129 82 9
3130 32 53
3131 30 70
3132 92 47
3133 89 23
3134 14 57
3135 50 57
3136 7 29
3137 54 97
3138 67 62
3139 30 46
3140 72 67
3141 42 25
3142 77 29
3143 5 85
3144 12 36
3145 79 29
3146 10 53
3147 44 1
3148 75 25
3149 58 21
3150 16 72
3151 32 89
3152 36 66
3153 48 36
3154 80 50
3155 10 66
3156 63 35
3157 37 64
3158 11 5
3159 92 62
3160 41 3
3161 11 77
3162 77 20
3163 47 53
3164 84 53
3165 21 41
3166 3 9
3167 30 99
3168 35 52
3169 88 11
3170 81 69
3171 4 61
3172 26 12
3173 65 74
3174 16 80
3175 89 70
3176 32 96
3177 79 12
3178 61 54
3179 11 16
3180 18 94
3181 51 27
3182 29 68
3183 62 54
3184 5 37
3185 29 58
3186 16 81
3187 81 72
3188 98 50
3189 51 65
3190 54 72
3191 37 4
3192 63 51
3193 9 7
3194 29 18
3195 38 81
3196 40 72
3197 92 86
3198 17 77
3199 32 58
3200 49 11
3201 69 78
3202 51 31
3203 53 51
3204 15 7
3205 13 11
3206 3 46
3207 61 46
3208 56 47
3209 64 77
3210 59 55
3211 24 87
3212 99 48
3213 17 44
3214 89 94
3215 54 21
3216 17 93
3217 16 43
3218 3 59
3219 53 32
3220 97 58
3221 92 22
3222 4 26
3223 78 94
3224 11 46
3225 29 70
3226 13 54
3227 98 94
3228 86 81
3229 79 3
3230 13 9
3231 61 20
3232 52 91
3233 93 9
3234 30 18
3235 42 97
3236 94 31
3237 80 1
3238 62 2
3239 82 72
3240 69 22
3241 32 43
3242 65 84
3243 8 63
3244 94 21
3245 56 21
3246 80 49
3247 18 88
3248 96 72
3249 69 13
3250 33 68
3251 64 93
3252 3 31
3253 75 81
3254 74 97
3255 31 84
3256 98 6
3257 33 90
3258 76 18
3259 55 67
3260 83 30
3261 15 8
3262 61 21
3263 17 44
3264 13 91
3265 5 90
3266 32 69
3267 38 1
3268 58 39
3269 40 33
3270 8 27
3271 89 96
3272 90 72
3273 23 73
3274 16 27
3275 11 77
3276 17 2
3277 30 3
3278 52 56
3279 31 82
3280 13 31
3281 67 82
3282 92 40
3283 51 29
